2.242430000000000000e+05,2.304000000000000000e+05,9.732769097222222499e-01
2.273380000000000000e+05,2.304000000000000000e+05,9.867100694444443931e-01
2.299440000000000000e+05,2.304000000000000000e+05,9.980208333333333570e-01
2.252810000000000000e+05,2.304000000000000000e+05,9.777821180555555935e-01
2.278230000000000000e+05,2.304000000000000000e+05,9.888151041666666252e-01
2.152170000000000000e+05,2.304000000000000000e+05,9.341015624999999822e-01
2.259810000000000000e+05,2.304000000000000000e+05,9.808203125000000133e-01
2.265950000000000000e+05,2.304000000000000000e+05,9.834852430555555136e-01
2.298320000000000000e+05,2.304000000000000000e+05,9.975347222222221699e-01
2.213030000000000000e+05,2.304000000000000000e+05,9.605164930555555314e-01
2.301650000000000000e+05,2.304000000000000000e+05,9.989800347222221877e-01
2.215550000000000000e+05,2.304000000000000000e+05,9.616102430555555358e-01
2.276270000000000000e+05,2.304000000000000000e+05,9.879644097222222143e-01
2.252560000000000000e+05,2.304000000000000000e+05,9.776736111111110628e-01
2.283800000000000000e+05,2.304000000000000000e+05,9.912326388888889062e-01
2.286650000000000000e+05,2.304000000000000000e+05,9.924696180555555580e-01
2.253350000000000000e+05,2.304000000000000000e+05,9.780164930555556024e-01
2.272260000000000000e+05,2.304000000000000000e+05,9.862239583333333171e-01
2.268650000000000000e+05,2.304000000000000000e+05,9.846571180555555580e-01
2.297750000000000000e+05,2.304000000000000000e+05,9.972873263888888395e-01
2.246160000000000000e+05,2.304000000000000000e+05,9.748958333333332948e-01
2.181730000000000000e+05,2.304000000000000000e+05,9.469314236111111560e-01
2.304000000000000000e+05,2.304000000000000000e+05,1.000000000000000000e+00
2.286410000000000000e+05,2.304000000000000000e+05,9.923654513888888751e-01
2.255880000000000000e+05,2.304000000000000000e+05,9.791145833333333437e-01
2.291260000000000000e+05,2.304000000000000000e+05,9.944704861111111072e-01
2.278680000000000000e+05,2.304000000000000000e+05,9.890104166666666696e-01
2.199580000000000000e+05,2.304000000000000000e+05,9.546788194444444375e-01
2.269170000000000000e+05,2.304000000000000000e+05,9.848828124999999822e-01
2.280220000000000000e+05,2.304000000000000000e+05,9.896788194444444686e-01
2.280200000000000000e+05,2.304000000000000000e+05,9.896701388888888840e-01
2.274450000000000000e+05,2.304000000000000000e+05,9.871744791666666741e-01
2.293750000000000000e+05,2.304000000000000000e+05,9.955512152777777901e-01
2.263010000000000000e+05,2.304000000000000000e+05,9.822092013888888973e-01
2.258620000000000000e+05,2.304000000000000000e+05,9.803038194444444464e-01
2.304000000000000000e+05,2.304000000000000000e+05,1.000000000000000000e+00
2.262140000000000000e+05,2.304000000000000000e+05,9.818315972222222410e-01
2.265980000000000000e+05,2.304000000000000000e+05,9.834982638888888351e-01
2.248190000000000000e+05,2.304000000000000000e+05,9.757769097222221966e-01
2.299050000000000000e+05,2.304000000000000000e+05,9.978515624999999556e-01
2.292740000000000000e+05,2.304000000000000000e+05,9.951128472222222632e-01
2.268140000000000000e+05,2.304000000000000000e+05,9.844357638888888706e-01
2.247970000000000000e+05,2.304000000000000000e+05,9.756814236111110983e-01
2.298200000000000000e+05,2.304000000000000000e+05,9.974826388888888840e-01
2.295740000000000000e+05,2.304000000000000000e+05,9.964149305555555225e-01
2.167440000000000000e+05,2.304000000000000000e+05,9.407291666666666163e-01
2.262980000000000000e+05,2.304000000000000000e+05,9.821961805555555758e-01
2.272280000000000000e+05,2.304000000000000000e+05,9.862326388888889017e-01
2.248210000000000000e+05,2.304000000000000000e+05,9.757855902777777812e-01
2.260710000000000000e+05,2.304000000000000000e+05,9.812109374999999911e-01
2.292350000000000000e+05,2.304000000000000000e+05,9.949435763888888618e-01
2.292470000000000000e+05,2.304000000000000000e+05,9.949956597222222587e-01
2.288310000000000000e+05,2.304000000000000000e+05,9.931901041666666430e-01
2.277480000000000000e+05,2.304000000000000000e+05,9.884895833333333659e-01
2.304000000000000000e+05,2.304000000000000000e+05,1.000000000000000000e+00
2.304000000000000000e+05,2.304000000000000000e+05,1.000000000000000000e+00
2.261550000000000000e+05,2.304000000000000000e+05,9.815755208333333259e-01
2.296610000000000000e+05,2.304000000000000000e+05,9.967925347222221788e-01
2.296160000000000000e+05,2.304000000000000000e+05,9.965972222222222454e-01
2.262610000000000000e+05,2.304000000000000000e+05,9.820355902777777590e-01
2.243620000000000000e+05,2.304000000000000000e+05,9.737934027777778168e-01
2.296140000000000000e+05,2.304000000000000000e+05,9.965885416666666607e-01
2.303080000000000000e+05,2.304000000000000000e+05,9.996006944444444375e-01
2.297310000000000000e+05,2.304000000000000000e+05,9.970963541666666430e-01
2.234770000000000000e+05,2.304000000000000000e+05,9.699522569444444242e-01
2.241390000000000000e+05,2.304000000000000000e+05,9.728255208333332904e-01
2.295820000000000000e+05,2.304000000000000000e+05,9.964496527777777501e-01
2.282820000000000000e+05,2.304000000000000000e+05,9.908072916666667007e-01
2.256240000000000000e+05,2.304000000000000000e+05,9.792708333333333126e-01
2.256760000000000000e+05,2.304000000000000000e+05,9.794965277777777368e-01
2.295200000000000000e+05,2.304000000000000000e+05,9.961805555555555136e-01
2.290020000000000000e+05,2.304000000000000000e+05,9.939322916666666341e-01
2.258290000000000000e+05,2.304000000000000000e+05,9.801605902777777990e-01
2.247090000000000000e+05,2.304000000000000000e+05,9.752994791666667052e-01
2.260250000000000000e+05,2.304000000000000000e+05,9.810112847222222099e-01
2.213650000000000000e+05,2.304000000000000000e+05,9.607855902777777679e-01
2.262060000000000000e+05,2.304000000000000000e+05,9.817968750000000133e-01
2.284530000000000000e+05,2.304000000000000000e+05,9.915494791666666918e-01
2.269820000000000000e+05,2.304000000000000000e+05,9.851649305555555403e-01
2.235040000000000000e+05,2.304000000000000000e+05,9.700694444444444287e-01
2.229340000000000000e+05,2.304000000000000000e+05,9.675954861111111249e-01
2.304000000000000000e+05,2.304000000000000000e+05,1.000000000000000000e+00
2.304000000000000000e+05,2.304000000000000000e+05,1.000000000000000000e+00
2.255620000000000000e+05,2.304000000000000000e+05,9.790017361111110761e-01
2.274760000000000000e+05,2.304000000000000000e+05,9.873090277777777368e-01
2.226920000000000000e+05,2.304000000000000000e+05,9.665451388888889328e-01
2.300870000000000000e+05,2.304000000000000000e+05,9.986414930555556069e-01
2.276310000000000000e+05,2.304000000000000000e+05,9.879817708333333837e-01
2.252880000000000000e+05,2.304000000000000000e+05,9.778124999999999734e-01
2.270670000000000000e+05,2.304000000000000000e+05,9.855338541666666119e-01
2.275020000000000000e+05,2.304000000000000000e+05,9.874218750000000044e-01
2.279340000000000000e+05,2.304000000000000000e+05,9.892968749999999645e-01
2.277580000000000000e+05,2.304000000000000000e+05,9.885329861111110672e-01
2.260880000000000000e+05,2.304000000000000000e+05,9.812847222222221832e-01
2.294530000000000000e+05,2.304000000000000000e+05,9.958897569444444819e-01
2.278330000000000000e+05,2.304000000000000000e+05,9.888585069444444375e-01
2.256740000000000000e+05,2.304000000000000000e+05,9.794878472222222632e-01
2.247000000000000000e+05,2.304000000000000000e+05,9.752604166666666297e-01
2.292560000000000000e+05,2.304000000000000000e+05,9.950347222222222232e-01
2.283790000000000000e+05,2.304000000000000000e+05,9.912282986111110583e-01
2.134200000000000000e+05,2.304000000000000000e+05,9.263020833333333037e-01
2.282700000000000000e+05,2.304000000000000000e+05,9.907552083333333037e-01
1.504630000000000000e+05,2.304000000000000000e+05,6.530512152777777635e-01
2.258220000000000000e+05,2.304000000000000000e+05,9.801302083333333082e-01
2.299820000000000000e+05,2.304000000000000000e+05,9.981857638888889106e-01
2.233010000000000000e+05,2.304000000000000000e+05,9.691883680555555269e-01
2.206620000000000000e+05,2.304000000000000000e+05,9.577343750000000266e-01
2.265030000000000000e+05,2.304000000000000000e+05,9.830859374999999512e-01
2.277320000000000000e+05,2.304000000000000000e+05,9.884201388888889106e-01
2.269810000000000000e+05,2.304000000000000000e+05,9.851605902777778034e-01
2.304000000000000000e+05,2.304000000000000000e+05,1.000000000000000000e+00
2.203890000000000000e+05,2.304000000000000000e+05,9.565494791666666607e-01
2.292890000000000000e+05,2.304000000000000000e+05,9.951779513888888706e-01
2.275100000000000000e+05,2.304000000000000000e+05,9.874565972222222321e-01
2.294440000000000000e+05,2.304000000000000000e+05,9.958506944444444065e-01
2.267150000000000000e+05,2.304000000000000000e+05,9.840060763888889284e-01
2.267010000000000000e+05,2.304000000000000000e+05,9.839453124999999467e-01
2.291660000000000000e+05,2.304000000000000000e+05,9.946440972222222454e-01
2.299880000000000000e+05,2.304000000000000000e+05,9.982118055555555536e-01
2.245580000000000000e+05,2.304000000000000000e+05,9.746440972222222276e-01
2.268570000000000000e+05,2.304000000000000000e+05,9.846223958333333304e-01
2.302260000000000000e+05,2.304000000000000000e+05,9.992447916666666874e-01
1.937210000000000000e+05,2.304000000000000000e+05,8.408029513888889417e-01
2.287600000000000000e+05,2.304000000000000000e+05,9.928819444444444420e-01
2.298690000000000000e+05,2.304000000000000000e+05,9.976953124999999867e-01
2.284180000000000000e+05,2.304000000000000000e+05,9.913975694444444597e-01
2.260330000000000000e+05,2.304000000000000000e+05,9.810460069444444375e-01
2.290270000000000000e+05,2.304000000000000000e+05,9.940407986111111649e-01
2.282130000000000000e+05,2.304000000000000000e+05,9.905078124999999734e-01
2.298390000000000000e+05,2.304000000000000000e+05,9.975651041666666607e-01
2.286900000000000000e+05,2.304000000000000000e+05,9.925781249999999778e-01
2.247820000000000000e+05,2.304000000000000000e+05,9.756163194444444908e-01
2.294000000000000000e+05,2.304000000000000000e+05,9.956597222222222099e-01
2.298990000000000000e+05,2.304000000000000000e+05,9.978255208333333126e-01
2.293100000000000000e+05,2.304000000000000000e+05,9.952690972222222321e-01
2.294700000000000000e+05,2.304000000000000000e+05,9.959635416666666741e-01
2.302030000000000000e+05,2.304000000000000000e+05,9.991449652777777413e-01
2.283150000000000000e+05,2.304000000000000000e+05,9.909505208333333481e-01
2.257700000000000000e+05,2.304000000000000000e+05,9.799045138888888840e-01
2.194860000000000000e+05,2.304000000000000000e+05,9.526302083333333393e-01
2.304000000000000000e+05,2.304000000000000000e+05,1.000000000000000000e+00
2.108190000000000000e+05,2.304000000000000000e+05,9.150130208333333570e-01
2.284070000000000000e+05,2.304000000000000000e+05,9.913498263888889106e-01
2.285800000000000000e+05,2.304000000000000000e+05,9.921006944444444864e-01
2.201870000000000000e+05,2.304000000000000000e+05,9.556727430555556069e-01
2.292810000000000000e+05,2.304000000000000000e+05,9.951432291666666430e-01
2.296880000000000000e+05,2.304000000000000000e+05,9.969097222222221832e-01
2.249590000000000000e+05,2.304000000000000000e+05,9.763845486111111249e-01
2.273970000000000000e+05,2.304000000000000000e+05,9.869661458333333082e-01
2.304000000000000000e+05,2.304000000000000000e+05,1.000000000000000000e+00
2.281310000000000000e+05,2.304000000000000000e+05,9.901519097222222232e-01
2.216550000000000000e+05,2.304000000000000000e+05,9.620442708333333259e-01
2.296610000000000000e+05,2.304000000000000000e+05,9.967925347222221788e-01
2.294630000000000000e+05,2.304000000000000000e+05,9.959331597222221832e-01
2.299530000000000000e+05,2.304000000000000000e+05,9.980598958333333215e-01
2.301500000000000000e+05,2.304000000000000000e+05,9.989149305555555802e-01
2.297550000000000000e+05,2.304000000000000000e+05,9.972005208333333259e-01
2.285530000000000000e+05,2.304000000000000000e+05,9.919835069444444819e-01
2.299100000000000000e+05,2.304000000000000000e+05,9.978732638888888618e-01
2.232340000000000000e+05,2.304000000000000000e+05,9.688975694444444953e-01
2.300990000000000000e+05,2.304000000000000000e+05,9.986935763888888928e-01
2.260350000000000000e+05,2.304000000000000000e+05,9.810546875000000222e-01
2.296710000000000000e+05,2.304000000000000000e+05,9.968359374999999911e-01
2.211020000000000000e+05,2.304000000000000000e+05,9.596440972222222143e-01
2.216920000000000000e+05,2.304000000000000000e+05,9.622048611111111427e-01
2.262400000000000000e+05,2.304000000000000000e+05,9.819444444444443976e-01
2.304000000000000000e+05,2.304000000000000000e+05,1.000000000000000000e+00
2.292620000000000000e+05,2.304000000000000000e+05,9.950607638888888662e-01
2.294820000000000000e+05,2.304000000000000000e+05,9.960156249999999600e-01
2.288300000000000000e+05,2.304000000000000000e+05,9.931857638888889062e-01
2.255620000000000000e+05,2.304000000000000000e+05,9.790017361111110761e-01
2.290420000000000000e+05,2.304000000000000000e+05,9.941059027777777724e-01
2.300170000000000000e+05,2.304000000000000000e+05,9.983376736111111427e-01
2.283910000000000000e+05,2.304000000000000000e+05,9.912803819444444553e-01
2.285000000000000000e+05,2.304000000000000000e+05,9.917534722222222099e-01
2.252780000000000000e+05,2.304000000000000000e+05,9.777690972222222721e-01
2.159440000000000000e+05,2.304000000000000000e+05,9.372569444444444065e-01
2.272810000000000000e+05,2.304000000000000000e+05,9.864626736111110628e-01
2.272410000000000000e+05,2.304000000000000000e+05,9.862890625000000355e-01
2.294160000000000000e+05,2.304000000000000000e+05,9.957291666666666652e-01
2.250580000000000000e+05,2.304000000000000000e+05,9.768142361111110672e-01
2.256810000000000000e+05,2.304000000000000000e+05,9.795182291666666430e-01
2.274830000000000000e+05,2.304000000000000000e+05,9.873394097222222276e-01
2.293350000000000000e+05,2.304000000000000000e+05,9.953776041666666519e-01
2.296220000000000000e+05,2.304000000000000000e+05,9.966232638888888884e-01
2.276730000000000000e+05,2.304000000000000000e+05,9.881640624999999956e-01
2.237620000000000000e+05,2.304000000000000000e+05,9.711892361111110761e-01
2.283410000000000000e+05,2.304000000000000000e+05,9.910633680555555047e-01
2.176820000000000000e+05,2.304000000000000000e+05,9.448003472222221699e-01
2.236910000000000000e+05,2.304000000000000000e+05,9.708810763888888751e-01
2.297430000000000000e+05,2.304000000000000000e+05,9.971484375000000400e-01
2.304000000000000000e+05,2.304000000000000000e+05,1.000000000000000000e+00
2.271260000000000000e+05,2.304000000000000000e+05,9.857899305555555269e-01
2.276960000000000000e+05,2.304000000000000000e+05,9.882638888888889417e-01
2.222230000000000000e+05,2.304000000000000000e+05,9.645095486111111560e-01
2.280000000000000000e+05,2.304000000000000000e+05,9.895833333333333703e-01
2.288000000000000000e+05,2.304000000000000000e+05,9.930555555555555802e-01
2.295750000000000000e+05,2.304000000000000000e+05,9.964192708333333703e-01
2.298570000000000000e+05,2.304000000000000000e+05,9.976432291666667007e-01
2.233740000000000000e+05,2.304000000000000000e+05,9.695052083333333126e-01
2.256440000000000000e+05,2.304000000000000000e+05,9.793576388888889372e-01
2.211300000000000000e+05,2.304000000000000000e+05,9.597656249999999556e-01
2.215760000000000000e+05,2.304000000000000000e+05,9.617013888888888973e-01
2.301890000000000000e+05,2.304000000000000000e+05,9.990842013888888706e-01
2.304000000000000000e+05,2.304000000000000000e+05,1.000000000000000000e+00
2.288500000000000000e+05,2.304000000000000000e+05,9.932725694444444198e-01
2.298390000000000000e+05,2.304000000000000000e+05,9.975651041666666607e-01
2.301250000000000000e+05,2.304000000000000000e+05,9.988064236111111605e-01
2.299100000000000000e+05,2.304000000000000000e+05,9.978732638888888618e-01
2.300930000000000000e+05,2.304000000000000000e+05,9.986675347222222499e-01
2.224320000000000000e+05,2.304000000000000000e+05,9.654166666666667007e-01
2.251740000000000000e+05,2.304000000000000000e+05,9.773177083333333126e-01
2.201090000000000000e+05,2.304000000000000000e+05,9.553342013888889150e-01
2.269050000000000000e+05,2.304000000000000000e+05,9.848307291666666963e-01
2.288660000000000000e+05,2.304000000000000000e+05,9.933420138888888751e-01
2.302030000000000000e+05,2.304000000000000000e+05,9.991449652777777413e-01
2.258810000000000000e+05,2.304000000000000000e+05,9.803862847222222232e-01
2.185800000000000000e+05,2.304000000000000000e+05,9.486979166666666963e-01
2.263890000000000000e+05,2.304000000000000000e+05,9.825911458333332904e-01
2.269140000000000000e+05,2.304000000000000000e+05,9.848697916666666607e-01
2.290800000000000000e+05,2.304000000000000000e+05,9.942708333333333259e-01
2.253420000000000000e+05,2.304000000000000000e+05,9.780468749999999822e-01
2.291120000000000000e+05,2.304000000000000000e+05,9.944097222222222365e-01
2.256200000000000000e+05,2.304000000000000000e+05,9.792534722222222543e-01
2.301610000000000000e+05,2.304000000000000000e+05,9.989626736111111294e-01
2.297950000000000000e+05,2.304000000000000000e+05,9.973741319444444642e-01
2.284620000000000000e+05,2.304000000000000000e+05,9.915885416666666563e-01
2.239660000000000000e+05,2.304000000000000000e+05,9.720746527777778256e-01
2.245280000000000000e+05,2.304000000000000000e+05,9.745138888888889017e-01
2.252040000000000000e+05,2.304000000000000000e+05,9.774479166666666385e-01
2.290720000000000000e+05,2.304000000000000000e+05,9.942361111111110983e-01
2.243430000000000000e+05,2.304000000000000000e+05,9.737109375000000400e-01
2.290900000000000000e+05,2.304000000000000000e+05,9.943142361111111382e-01
2.299840000000000000e+05,2.304000000000000000e+05,9.981944444444444953e-01
2.215690000000000000e+05,2.304000000000000000e+05,9.616710069444444065e-01
2.289920000000000000e+05,2.304000000000000000e+05,9.938888888888889328e-01
2.247780000000000000e+05,2.304000000000000000e+05,9.755989583333333215e-01
2.304000000000000000e+05,2.304000000000000000e+05,1.000000000000000000e+00
2.234490000000000000e+05,2.304000000000000000e+05,9.698307291666666829e-01
2.303830000000000000e+05,2.304000000000000000e+05,9.999262152777778079e-01
2.279510000000000000e+05,2.304000000000000000e+05,9.893706597222222676e-01
2.259710000000000000e+05,2.304000000000000000e+05,9.807769097222222010e-01
2.256710000000000000e+05,2.304000000000000000e+05,9.794748263888889417e-01
2.283710000000000000e+05,2.304000000000000000e+05,9.911935763888889417e-01
2.284520000000000000e+05,2.304000000000000000e+05,9.915451388888888440e-01
2.278760000000000000e+05,2.304000000000000000e+05,9.890451388888888973e-01
2.226320000000000000e+05,2.304000000000000000e+05,9.662847222222221699e-01
2.304000000000000000e+05,2.304000000000000000e+05,1.000000000000000000e+00
2.295260000000000000e+05,2.304000000000000000e+05,9.962065972222222676e-01
2.304000000000000000e+05,2.304000000000000000e+05,1.000000000000000000e+00
2.247940000000000000e+05,2.304000000000000000e+05,9.756684027777777768e-01
2.271400000000000000e+05,2.304000000000000000e+05,9.858506944444443976e-01
1.799950000000000000e+05,2.304000000000000000e+05,7.812282986111110938e-01
2.293020000000000000e+05,2.304000000000000000e+05,9.952343750000000044e-01
2.263420000000000000e+05,2.304000000000000000e+05,9.823871527777777724e-01
2.275140000000000000e+05,2.304000000000000000e+05,9.874739583333332904e-01
2.301350000000000000e+05,2.304000000000000000e+05,9.988498263888888618e-01
2.253260000000000000e+05,2.304000000000000000e+05,9.779774305555555269e-01
2.274770000000000000e+05,2.304000000000000000e+05,9.873133680555555847e-01
2.272200000000000000e+05,2.304000000000000000e+05,9.861979166666666741e-01
2.272740000000000000e+05,2.304000000000000000e+05,9.864322916666666829e-01
2.293510000000000000e+05,2.304000000000000000e+05,9.954470486111111072e-01
2.288140000000000000e+05,2.304000000000000000e+05,9.931163194444444509e-01
2.290940000000000000e+05,2.304000000000000000e+05,9.943315972222221966e-01
2.292870000000000000e+05,2.304000000000000000e+05,9.951692708333332860e-01
2.284860000000000000e+05,2.304000000000000000e+05,9.916927083333333393e-01
2.292420000000000000e+05,2.304000000000000000e+05,9.949739583333333526e-01
2.244380000000000000e+05,2.304000000000000000e+05,9.741232638888889239e-01
2.280730000000000000e+05,2.304000000000000000e+05,9.899001736111111560e-01
2.259290000000000000e+05,2.304000000000000000e+05,9.805946180555555891e-01
2.277660000000000000e+05,2.304000000000000000e+05,9.885677083333332948e-01
2.176800000000000000e+05,2.304000000000000000e+05,9.447916666666666963e-01
2.274680000000000000e+05,2.304000000000000000e+05,9.872743055555555092e-01
2.247340000000000000e+05,2.304000000000000000e+05,9.754079861111111249e-01
2.249680000000000000e+05,2.304000000000000000e+05,9.764236111111110894e-01
2.228340000000000000e+05,2.304000000000000000e+05,9.671614583333333348e-01
2.304000000000000000e+05,2.304000000000000000e+05,1.000000000000000000e+00
2.281330000000000000e+05,2.304000000000000000e+05,9.901605902777778079e-01
2.253020000000000000e+05,2.304000000000000000e+05,9.778732638888888440e-01
2.258490000000000000e+05,2.304000000000000000e+05,9.802473958333333126e-01
2.293790000000000000e+05,2.304000000000000000e+05,9.955685763888888484e-01
2.299210000000000000e+05,2.304000000000000000e+05,9.979210069444444109e-01
2.297890000000000000e+05,2.304000000000000000e+05,9.973480902777778212e-01
2.297840000000000000e+05,2.304000000000000000e+05,9.973263888888889150e-01
2.245040000000000000e+05,2.304000000000000000e+05,9.744097222222222188e-01
2.291200000000000000e+05,2.304000000000000000e+05,9.944444444444444642e-01
2.295920000000000000e+05,2.304000000000000000e+05,9.964930555555555625e-01
2.274020000000000000e+05,2.304000000000000000e+05,9.869878472222222143e-01
2.229130000000000000e+05,2.304000000000000000e+05,9.675043402777777635e-01
2.265880000000000000e+05,2.304000000000000000e+05,9.834548611111111338e-01
2.262010000000000000e+05,2.304000000000000000e+05,9.817751736111111072e-01
2.261930000000000000e+05,2.304000000000000000e+05,9.817404513888888795e-01
2.293700000000000000e+05,2.304000000000000000e+05,9.955295138888888840e-01
2.304000000000000000e+05,2.304000000000000000e+05,1.000000000000000000e+00
2.249670000000000000e+05,2.304000000000000000e+05,9.764192708333333526e-01
2.246190000000000000e+05,2.304000000000000000e+05,9.749088541666666163e-01
2.301820000000000000e+05,2.304000000000000000e+05,9.990538194444444908e-01
2.299550000000000000e+05,2.304000000000000000e+05,9.980685763888889062e-01
2.296660000000000000e+05,2.304000000000000000e+05,9.968142361111110850e-01
2.298340000000000000e+05,2.304000000000000000e+05,9.975434027777777546e-01
2.196140000000000000e+05,2.304000000000000000e+05,9.531857638888888706e-01
2.298400000000000000e+05,2.304000000000000000e+05,9.975694444444443976e-01
2.304000000000000000e+05,2.304000000000000000e+05,1.000000000000000000e+00
2.304000000000000000e+05,2.304000000000000000e+05,1.000000000000000000e+00
2.235240000000000000e+05,2.304000000000000000e+05,9.701562500000000533e-01
2.281180000000000000e+05,2.304000000000000000e+05,9.900954861111110894e-01
0.000000000000000000e+00,2.304000000000000000e+05,0.000000000000000000e+00
2.273140000000000000e+05,2.304000000000000000e+05,9.866059027777778212e-01
2.249880000000000000e+05,2.304000000000000000e+05,9.765104166666667140e-01
2.301870000000000000e+05,2.304000000000000000e+05,9.990755208333332860e-01
2.296420000000000000e+05,2.304000000000000000e+05,9.967100694444444020e-01
2.237730000000000000e+05,2.304000000000000000e+05,9.712369791666666252e-01
2.287210000000000000e+05,2.304000000000000000e+05,9.927126736111111516e-01
2.303410000000000000e+05,2.304000000000000000e+05,9.997439236111110850e-01
